log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Challenge 2018,1200627,2514266,State Frequency Filter,4.478976E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.5729374E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.668204E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.7647845E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.862688E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,4.9619234E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.0625E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.1644264E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.267712E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.3723653E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.478396E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.5858123E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.694624E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.8048397E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,5.916468E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.0295184E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.144E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.2599213E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.377292E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.4961205E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.616416E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.7381876E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.861444E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,6.9861943E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.112448E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.2402133E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.3695E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.5003163E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.632672E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.7665754E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,7.902036E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.0390623E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.177664E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.31785E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.459628E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.603009E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.748E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,8.8946115E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.042852E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.192731E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.344256E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.4974376E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.652284E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.808805E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,9.967008E-7,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.0126904E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.02885E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.0451806E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.0616832E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.0783585E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.0952076E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.1122313E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.1294304E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.146806E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.1643588E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.1820898E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.2E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.2180901E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.2363612E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.254814E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.2734496E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.2922687E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.3112724E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.3304615E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.3498368E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.3693993E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.38915E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.4090897E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.4292192E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.4495396E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.4700516E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.4907563E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.5116544E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.532747E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.5540348E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.5755188E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.5972E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.6190792E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.6411572E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.663435E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.6859136E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.7085938E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.7314763E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.7545625E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.7778528E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.8013484E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.82505E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.8489586E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.8730752E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.8974006E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.9219356E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.9466813E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.9716383E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,1.996808E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.0221908E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.0477878E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.0736E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.099628E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.1258732E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.152336E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.1790177E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.2059187E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.2330405E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.2603836E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.2879487E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.3157374E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.34375E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.3719876E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.4004512E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.4291417E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.4580595E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.4872063E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.5165823E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.5461889E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.5760269E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.6060968E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.6364E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.6669372E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.6977093E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.7287172E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.7599615E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.7914436E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.8231643E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.8551244E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.8873249E-6,2514266,1200627,100.00000000
Challenge 2018,1200627,2514266,State Frequency Filter,2.9197663E-6,2514266,1200627,100.00000000
