log,total_states,total_events,filter name,filter setting,events after filter,states after filter,events p%
Sepsis,6636,15214,Partition Frequency Filter,1.12225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.1390625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.156E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.1730625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.19025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.2075625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.2425624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.26025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.2780626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.296E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.3140625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.33225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.3505625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.369E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.3875625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.40625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.4250625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.444E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.4630625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.48225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.5015625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.521E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.5405625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.56025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.5800625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.6E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.6200625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.64025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.6605626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.681E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.7015624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.72225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.7430625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.764E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.7850625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.80625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.8275625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.849E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.8705626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.89225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.9140624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.936E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.9580625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,1.98025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.0025625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.0475624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.07025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.0930625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.116E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.1390626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.16225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.1855625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.209E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.2325625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.25625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.2800625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.304E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.3280625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.35225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.3765625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.401E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.4255626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.45025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.4750625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.5E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.5250626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.55025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.5755624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.601E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.6265625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.65225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.6780626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.704E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.7300624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.75625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.7825625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.809E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.8355626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.86225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.8890625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.916E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.9430626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.97025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,2.9975624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.0525625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.08025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.1080624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.136E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.1640625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.19225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.2205624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.249E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.2775625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.30625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.3350624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.364E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.3930625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.42225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.4515624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.481E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.5105625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.54025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.5700624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.6E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.6300626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.66025E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.6905624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.721E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.7515626E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.78225E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.8130625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.844E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.8750624E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.90625E-4,15214,6636,1.00
Sepsis,6636,15214,Partition Frequency Filter,3.9375626E-4,15214,6636,1.00
